1912,Stockholm,32,Carl Nilsson,Sweden,3:26:56.4,
1912,Stockholm,33,Emmerich Rath,Austria,3:27:03.8,
1912,Stockholm,34,Otto Osen,Norway,3:36:35.2,
1912,Stockholm,35,Elmar Reimann,Russia,Unknown,
1912,Stockholm,36,Shizo Kanakuri,Japan,54:08:06:05:32:20.3,
1912,Stockholm,—,Alexis Ahlgren,Sweden,DNF,
1912,Stockholm,—,Ben Allel,France,DNS,
1920,Antwerp,1,Hannes Kolehmainen,Finland,2:32:35.8,WR
1920,Antwerp,2,Jüri Lossmann,Estonia,2:32:48.6,
1920,Antwerp,3,Valerio Arri,Italy,2:36:32.8,
1920,Antwerp,4,Auguste Broos,Belgium,2:39:25.8,
1920,Antwerp,5,Juho Tuomikoski,Finland,2:40:18.8,
1920,Antwerp,6,Sofus Rose,Denmark,2:41:18.0,
1920,Antwerp,7,Joseph Organ,United States,2:41:30.0,
1920,Antwerp,8,Rudolf Hansen,Denmark,2:41:39.4,
1920,Antwerp,9,Urho Tallgren,Finland,2:42:40.0,
1920,Antwerp,10,Tatu Kolehmainen,Finland,2:44:02.3,
1920,Antwerp,11,Carl Linder,United States,2:44:21.2,
1920,Antwerp,12,Charles Mellor,United States,2:45:30.0,
1920,Antwerp,13,James Dellow,Canada,2:46:47.0,
1920,Antwerp,14,Bobby Mills,Great Britain,2:48:05.0,
1920,Antwerp,15,Arthur Scholes,Canada,2:48:30.0,
1920,Antwerp,16,Shizo Kanakuri,Japan,2:48:45.4,
1920,Antwerp,17,Gustav Kinn,Sweden,2:49:10.4,
1920,Antwerp,18,Albert Moché,France,2:50:00.2,
1920,Antwerp,19,Phadeppa Chaugle,India,2:50:45.4,
1920,Antwerp,20,Zensaku Motegi,Japan,2:51:09.4,
1920,Antwerp,21,Kenzo Yashima,Japan,2:57:02.0,
1920,Antwerp,22,Norman General,Canada,2:58:01.0,
1920,Antwerp,23,Rudolf Wåhlin,Sweden,2:59:23.0,
1920,Antwerp,24,Yahei Miura,Japan,2:59:37.0,
1920,Antwerp,25,Henri Teyssedou,France,3:00:04.0,
1920,Antwerp,26,Hendricus Wessel,Netherlands,3:00:17.0,
1920,Antwerp,27,Charles Melis,Belgium,3:00:51.0,
1920,Antwerp,28,William Grüner,Sweden,3:01:48.0,
1920,Antwerp,29,George Piper,Great Britain,3:02:10.0,
1920,Antwerp,30,Sinton Hewitt,Australia,3:03:27.0,
